t_mac,sample_idx,voltage_V,current_A,power_W,dp_V,dn_V,temp_C,energy_J,charge_C
1788633509.826,1152,5.10033,0.48511,2.47424,0.000,0.000,31.0,33.20208,6.51027
1788633509.836,1153,5.09635,0.49365,2.51581,0.000,0.000,31.0,33.22724,6.51521
1788633509.846,1154,5.09538,0.50286,2.56227,0.000,0.000,31.0,33.25286,6.52024
1788633509.856,1155,5.09197,0.50279,2.56017,0.000,0.000,31.0,33.27846,6.52526
1788633509.866,1156,5.09211,0.49512,2.52119,0.000,0.000,31.0,33.30367,6.53022
1788633509.876,1157,5.10007,0.49564,2.52781,0.000,0.000,31.0,33.32895,6.53517
1788633509.886,1158,5.10633,0.49301,2.51746,0.000,0.000,31.0,33.35413,6.54010
1788633509.896,1159,5.10006,0.49530,2.52607,0.000,0.000,31.0,33.37939,6.54505
1788633509.906,1160,5.10014,0.48736,2.48559,0.000,0.000,31.0,33.40424,6.54993
1788633509.916,1161,5.10320,0.48700,2.48524,0.000,0.000,31.0,33.42910,6.55480
1788633509.926,1162,5.10388,0.49373,2.51995,0.000,0.000,31.0,33.45430,6.55974
1788633509.936,1163,5.09754,0.49566,2.52664,0.000,0.000,31.0,33.47956,6.56469
1788633509.946,1164,5.09344,0.48137,2.45182,0.000,0.000,31.0,33.50408,6.56951
1788633509.956,1165,5.09712,0.48760,2.48537,0.000,0.000,31.0,33.52893,6.57438
1788633509.966,1166,5.10323,0.48530,2.47661,0.000,0.000,31.0,33.55370,6.57923
1788633509.976,1167,5.09683,0.46540,2.37205,0.000,0.000,31.0,33.57742,6.58389
1788633509.986,1168,5.10621,0.49209,2.51271,0.000,0.000,31.0,33.60255,6.58881
1788633509.996,1169,5.10194,0.49873,2.54448,0.000,0.000,31.0,33.62799,6.59380
1788633510.006,1170,5.09689,0.51106,2.60484,0.000,0.000,31.0,33.65404,6.59891
1788633510.016,1171,5.10551,0.50550,2.58084,0.000,0.000,31.0,33.67985,6.60396
1788633510.026,1172,5.08908,0.48655,2.47609,0.000,0.000,31.0,33.70461,6.60883
1788633510.036,1173,5.10128,0.48011,2.44918,0.000,0.000,31.0,33.72910,6.61363
1788633510.046,1174,5.09624,0.50022,2.54924,0.000,0.000,31.0,33.75459,6.61863
1788633510.056,1175,5.09688,0.49093,2.50223,0.000,0.000,31.0,33.77962,6.62354
1788633510.066,1176,5.10225,0.49958,2.54898,0.000,0.000,31.0,33.80511,6.62854
1788633510.076,1177,5.10530,0.48423,2.47213,0.000,0.000,31.0,33.82983,6.63338
1788633510.086,1178,5.10826,0.47851,2.44436,0.000,0.000,31.0,33.85427,6.63816
1788633510.096,1179,5.09510,0.48980,2.49555,0.000,0.000,31.0,33.87923,6.64306
1788633510.106,1180,5.10559,0.50049,2.55531,0.000,0.000,31.0,33.90478,6.64807
1788633510.116,1181,5.09927,0.48482,2.47224,0.000,0.000,31.0,33.92950,6.65292
1788633510.126,1182,5.10150,0.50330,2.56760,0.000,0.000,31.0,33.95518,6.65795
1788633510.136,1183,5.09933,0.47749,2.43489,0.000,0.000,31.0,33.97953,6.66272
1788633510.146,1184,5.10284,0.48041,2.45144,0.000,0.000,31.0,34.00404,6.66753
1788633510.156,1185,5.10135,0.48681,2.48337,0.000,0.000,31.0,34.02888,6.67240
1788633510.166,1186,5.09944,0.48538,2.47516,0.000,0.000,31.0,34.05363,6.67725
1788633510.176,1187,5.09262,0.48335,2.46153,0.000,0.000,31.0,34.07824,6.68208
1788633510.186,1188,5.10292,0.49316,2.51654,0.000,0.000,31.0,34.10341,6.68701
1788633510.196,1189,5.10674,0.49032,2.50394,0.000,0.000,31.0,34.12845,6.69192
1788633510.206,1190,5.10579,0.47260,2.41300,0.000,0.000,31.0,34.15258,6.69664
1788633510.216,1191,5.09819,0.47893,2.44169,0.000,0.000,31.0,34.17699,6.70143
1788633510.226,1192,5.10214,0.49083,2.50429,0.000,0.000,31.0,34.20204,6.70634
1788633510.236,1193,5.09896,0.49430,2.52039,0.000,0.000,31.0,34.22724,6.71128
1788633510.246,1194,5.10241,0.49438,2.52253,0.000,0.000,31.0,34.25247,6.71623
1788633510.256,1195,5.09669,0.47811,2.43678,0.000,0.000,31.0,34.27683,6.72101
1788633510.266,1196,5.10209,0.48106,2.45444,0.000,0.000,31.0,34.30138,6.72582
1788633510.276,1197,5.09698,0.48565,2.47535,0.000,0.000,31.0,34.32613,6.73068
1788633510.286,1198,5.09321,0.49522,2.52228,0.000,0.000,31.0,34.35135,6.73563
1788633510.296,1199,5.09927,0.48837,2.49034,0.000,0.000,31.0,34.37626,6.74051
1788633510.306,1200,5.10707,0.48007,2.45173,0.000,0.000,31.0,34.40077,6.74531
1788633510.316,1201,5.10692,0.49338,2.51967,0.000,0.000,31.0,34.42597,6.75025
1788633510.326,1202,5.09915,0.50071,2.55321,0.000,0.000,31.0,34.45150,6.75525
1788633510.336,1203,5.09961,0.48351,2.46570,0.000,0.000,31.0,34.47616,6.76009
1788633510.346,1204,5.10016,0.49738,2.53670,0.000,0.000,31.0,34.50153,6.76506
1788633510.356,1205,5.10120,0.47694,2.43298,0.000,0.000,31.0,34.52586,6.76983
1788633510.366,1206,5.09645,0.49471,2.52127,0.000,0.000,31.0,34.55107,6.77478
1788633510.376,1207,5.10702,0.48207,2.46195,0.000,0.000,31.0,34.57569,6.77960
1788633510.386,1208,5.09320,0.48288,2.45939,0.000,0.000,31.0,34.60028,6.78443
1788633510.396,1209,5.09850,0.49337,2.51545,0.000,0.000,31.0,34.62544,6.78936
1788633510.406,1210,5.10413,0.49794,2.54154,0.000,0.000,31.0,34.65085,6.79434
1788633510.416,1211,5.09526,0.47979,2.44463,0.000,0.000,31.0,34.67530,6.79914
1788633510.426,1212,5.10268,0.49060,2.50337,0.000,0.000,31.0,34.70033,6.80405
1788633510.436,1213,5.09824,0.49676,2.53263,0.000,0.000,31.0,34.72566,6.80901
1788633510.446,1214,5.10046,0.49810,2.54052,0.000,0.000,31.0,34.75107,6.81399
1788633510.456,1215,5.09924,0.47646,2.42958,0.000,0.000,31.0,34.77536,6.81876
1788633510.466,1216,5.09720,0.49009,2.49810,0.000,0.000,31.0,34.80034,6.82366
1788633510.476,1217,5.09978,0.48161,2.45612,0.000,0.000,31.0,34.82490,6.82848
1788633510.486,1218,5.09534,0.48918,2.49252,0.000,0.000,31.0,34.84983,6.83337
1788633510.496,1219,5.09698,0.49288,2.51222,0.000,0.000,31.0,34.87495,6.83830
1788633510.506,1220,5.09980,0.50211,2.56067,0.000,0.000,31.0,34.90056,6.84332
1788633510.516,1221,5.10370,0.47585,2.42861,0.000,0.000,31.0,34.92484,6.84808
1788633510.526,1222,5.10093,0.48820,2.49027,0.000,0.000,31.0,34.94975,6.85296
1788633510.536,1223,5.10150,0.48253,2.46162,0.000,0.000,31.0,34.97436,6.85778
1788633510.546,1224,5.09481,0.48434,2.46762,0.000,0.000,31.0,34.99904,6.86263
1788633510.556,1225,5.09492,0.49617,2.52795,0.000,0.000,31.0,35.02432,6.86759
1788633510.566,1226,5.10235,0.49308,2.51589,0.000,0.000,31.0,35.04948,6.87252
1788633510.576,1227,5.09827,0.48346,2.46479,0.000,0.000,31.0,35.07413,6.87735
1788633510.586,1228,5.11158,0.49466,2.52849,0.000,0.000,31.0,35.09941,6.88230
1788633510.596,1229,5.10854,0.50334,2.57133,0.000,0.000,31.0,35.12512,6.88733
1788633510.606,1230,5.09735,0.46799,2.38549,0.000,0.000,31.0,35.14898,6.89201
1788633510.616,1231,5.09643,0.49493,2.52236,0.000,0.000,31.0,35.17420,6.89696
1788633510.626,1232,5.10039,0.48609,2.47926,0.000,0.000,31.0,35.19899,6.90182
1788633510.636,1233,5.10850,0.47441,2.42351,0.000,0.000,31.0,35.22323,6.90657
1788633510.646,1234,5.10223,0.49591,2.53023,0.000,0.000,31.0,35.24853,6.91153
1788633510.656,1235,5.10263,0.50871,2.59574,0.000,0.000,31.0,35.27449,6.91661
1788633510.666,1236,5.09390,0.48548,2.47296,0.000,0.000,31.0,35.29922,6.92147
1788633510.676,1237,5.10083,0.48269,2.46210,0.000,0.000,31.0,35.32384,6.92630
1788633510.686,1238,5.09600,0.47747,2.43318,0.000,0.000,31.0,35.34817,6.93107
1788633510.696,1239,5.09713,0.49203,2.50795,0.000,0.000,31.0,35.37325,6.93599
1788633510.706,1240,5.09466,0.48027,2.44682,0.000,0.000,31.0,35.39772,6.94079
1788633510.716,1241,5.09606,0.47676,2.42961,0.000,0.000,31.0,35.42202,6.94556
1788633510.726,1242,5.09861,0.46609,2.37641,0.000,0.000,31.0,35.44578,6.95022
1788633510.736,1243,5.09431,0.48264,2.45873,0.000,0.000,31.0,35.47037,6.95505
1788633510.746,1244,5.10023,0.49561,2.52774,0.000,0.000,31.0,35.49564,6.96000
1788633510.756,1245,5.09494,0.47720,2.43130,0.000,0.000,31.0,35.51996,6.96478
1788633510.766,1246,5.10560,0.49825,2.54388,0.000,0.000,31.0,35.54540,6.96976
1788633510.776,1247,5.10700,0.49892,2.54799,0.000,0.000,31.0,35.57088,6.97475
1788633510.786,1248,5.09372,0.49671,2.53012,0.000,0.000,31.0,35.59618,6.97972
1788633510.796,1249,5.10168,0.49726,2.53685,0.000,0.000,31.0,35.62155,6.98469
1788633510.806,1250,5.10557,0.48831,2.49313,0.000,0.000,31.0,35.64648,6.98957
1788633510.816,1251,5.09355,0.49324,2.51234,0.000,0.000,31.0,35.67160,6.99450
1788633510.826,1252,5.09960,0.50560,2.57838,0.000,0.000,31.0,35.69738,6.99956
1788633510.836,1253,5.11079,0.50633,2.58774,0.000,0.000,31.0,35.72326,7.00462
1788633510.846,1254,5.10162,0.49827,2.54197,0.000,0.000,31.0,35.74868,7.00961
1788633510.856,1255,5.09622,0.48421,2.46763,0.000,0.000,31.0,35.77336,7.01445
1788633510.866,1256,5.10058,0.49828,2.54153,0.000,0.000,31.0,35.79877,7.01943
1788633510.876,1257,5.10864,0.49023,2.50442,0.000,0.000,31.0,35.82382,7.02433
1788633510.886,1258,5.09847,0.48577,2.47670,0.000,0.000,31.0,35.84858,7.02919
1788633510.896,1259,5.09752,0.49516,2.52410,0.000,0.000,31.0,35.87382,7.03414
1788633510.906,1260,5.10923,0.48085,2.45679,0.000,0.000,31.0,35.89839,7.03895
1788633510.916,1261,5.09480,0.49168,2.50499,0.000,0.000,31.0,35.92344,7.04387
1788633510.926,1262,5.09832,0.46327,2.36189,0.000,0.000,31.0,35.94706,7.04850
1788633510.936,1263,5.09231,0.48714,2.48067,0.000,0.000,31.0,35.97187,7.05337
1788633510.946,1264,5.08763,0.47504,2.41683,0.000,0.000,31.0,35.99604,7.05812
1788633510.956,1265,5.09807,0.49771,2.53737,0.000,0.000,31.0,36.02141,7.06310
1788633510.966,1266,5.10240,0.47686,2.43312,0.000,0.000,31.0,36.04574,7.06787
1788633510.976,1267,5.10719,0.49067,2.50593,0.000,0.000,31.0,36.07080,7.07277
1788633510.986,1268,5.09756,0.49732,2.53510,0.000,0.000,31.0,36.09615,7.07775
1788633510.996,1269,5.10403,0.48258,2.46310,0.000,0.000,31.0,36.12078,7.08257
1788633511.006,1270,5.10470,0.47912,2.44575,0.000,0.000,31.0,36.14524,7.08736
1788633511.016,1271,5.10278,0.50600,2.58201,0.000,0.000,31.0,36.17106,7.09242
1788633511.026,1272,5.10680,0.48654,2.48464,0.000,0.000,31.0,36.19591,7.09729
1788633511.036,1273,5.10316,0.47793,2.43898,0.000,0.000,31.0,36.22030,7.10207
1788633511.046,1274,5.09747,0.47969,2.44521,0.000,0.000,31.0,36.24475,7.10687
1788633511.056,1275,5.10052,0.49079,2.50328,0.000,0.000,31.0,36.26978,7.11177
1788633511.066,1276,5.10307,0.49746,2.53857,0.000,0.000,31.0,36.29517,7.11675
1788633511.076,1277,5.10575,0.48914,2.49743,0.000,0.000,31.0,36.32014,7.12164
1788633511.086,1278,5.10110,0.47849,2.44082,0.000,0.000,31.0,36.34455,7.12642
1788633511.096,1279,5.10434,0.49750,2.53942,0.000,0.000,31.0,36.36994,7.13140
1788633511.106,1280,5.09906,0.49602,2.52924,0.000,0.000,31.0,36.39524,7.13636
1788633511.116,1281,5.10044,0.49903,2.54527,0.000,0.000,31.0,36.42069,7.14135
1788633511.126,1282,5.09041,0.48609,2.47440,0.000,0.000,31.0,36.44543,7.14621
1788633511.136,1283,5.10080,0.49203,2.50974,0.000,0.000,31.0,36.47053,7.15113
1788633511.146,1284,5.10648,0.48453,2.47427,0.000,0.000,31.0,36.49527,7.15598
1788633511.156,1285,5.09785,0.49811,2.53930,0.000,0.000,31.0,36.52067,7.16096
1788633511.166,1286,5.09743,0.49138,2.50479,0.000,0.000,31.0,36.54571,7.16587
1788633511.176,1287,5.09706,0.48577,2.47601,0.000,0.000,31.0,36.57047,7.17073
1788633511.186,1288,5.08900,0.49278,2.50774,0.000,0.000,31.0,36.59555,7.17566
1788633511.196,1289,5.10274,0.47599,2.42888,0.000,0.000,31.0,36.61984,7.18042
1788633511.206,1290,5.10772,0.47788,2.44087,0.000,0.000,31.0,36.64425,7.18520
1788633511.216,1291,5.10354,0.47889,2.44405,0.000,0.000,31.0,36.66869,7.18998
1788633511.226,1292,5.09946,0.50273,2.56363,0.000,0.000,31.0,36.69433,7.19501
1788633511.236,1293,5.10066,0.48592,2.47851,0.000,0.000,31.0,36.71911,7.19987
1788633511.246,1294,5.09810,0.50175,2.55797,0.000,0.000,31.0,36.74469,7.20489
1788633511.256,1295,5.09306,0.48651,2.47782,0.000,0.000,31.0,36.76947,7.20975
1788633511.266,1296,5.10710,0.49061,2.50561,0.000,0.000,31.0,36.79452,7.21466
1788633511.276,1297,5.10098,0.49287,2.51411,0.000,0.000,31.0,36.81967,7.21959
1788633511.286,1298,5.09430,0.49794,2.53663,0.000,0.000,31.0,36.84503,7.22457
1788633511.296,1299,5.10580,0.48584,2.48060,0.000,0.000,31.0,36.86984,7.22943
1788633511.306,1300,5.09732,0.47666,2.42968,0.000,0.000,31.0,36.89414,7.23419
1788633511.316,1301,5.10000,0.49567,2.52793,0.000,0.000,31.0,36.91941,7.23915
1788633511.326,1302,5.10462,0.50341,2.56970,0.000,0.000,31.0,36.94511,7.24418
1788633511.336,1303,5.10098,0.48387,2.46823,0.000,0.000,31.0,36.96979,7.24902
1788633511.346,1304,5.10528,0.47942,2.44756,0.000,0.000,31.0,36.99427,7.25382
1788633511.356,1305,5.10152,0.47810,2.43903,0.000,0.000,31.0,37.01866,7.25860
1788633511.366,1306,5.09807,0.49955,2.54672,0.000,0.000,31.0,37.04413,7.26359
1788633511.376,1307,5.10144,0.49378,2.51897,0.000,0.000,31.0,37.06932,7.26853
1788633511.386,1308,5.09573,0.48926,2.49315,0.000,0.000,31.0,37.09425,7.27342
1788633511.396,1309,5.10574,0.50239,2.56508,0.000,0.000,31.0,37.11990,7.27845
1788633511.406,1310,5.09851,0.49383,2.51779,0.000,0.000,31.0,37.14508,7.28339
1788633511.416,1311,5.09451,0.47873,2.43892,0.000,0.000,31.0,37.16947,7.28817
1788633511.426,1312,5.10952,0.48977,2.50249,0.000,0.000,31.0,37.19449,7.29307
1788633511.436,1313,5.09504,0.48639,2.47816,0.000,0.000,31.0,37.21927,7.29793
1788633511.446,1314,5.10333,0.49370,2.51951,0.000,0.000,31.0,37.24447,7.30287
1788633511.456,1315,5.09734,0.49330,2.51451,0.000,0.000,31.0,37.26961,7.30780
1788633511.466,1316,5.09376,0.48721,2.48171,0.000,0.000,31.0,37.29443,7.31268
1788633511.476,1317,5.09966,0.48858,2.49158,0.000,0.000,31.0,37.31935,7.31756
1788633511.486,1318,5.10300,0.49596,2.53088,0.000,0.000,31.0,37.34465,7.32252
1788633511.496,1319,5.09642,0.48397,2.46653,0.000,0.000,31.0,37.36932,7.32736
1788633511.506,1320,5.10492,0.48933,2.49799,0.000,0.000,31.0,37.39430,7.33226
1788633511.516,1321,5.10154,0.47723,2.43461,0.000,0.000,31.0,37.41865,7.33703
1788633511.526,1322,5.09824,0.48162,2.45544,0.000,0.000,31.0,37.44320,7.34184
1788633511.536,1323,5.10409,0.47397,2.41917,0.000,0.000,31.0,37.46739,7.34658
1788633511.546,1324,5.09296,0.46879,2.38750,0.000,0.000,31.0,37.49127,7.35127
1788633511.556,1325,5.09755,0.48403,2.46736,0.000,0.000,31.0,37.51594,7.35611
1788633511.566,1326,5.09953,0.47918,2.44361,0.000,0.000,31.0,37.54038,7.36090
1788633511.576,1327,5.09347,0.50050,2.54928,0.000,0.000,31.0,37.56587,7.36591
1788633511.586,1328,5.09458,0.50214,2.55818,0.000,0.000,31.0,37.59145,7.37093
1788633511.596,1329,5.10399,0.48965,2.49918,0.000,0.000,31.0,37.61644,7.37583
1788633511.606,1330,5.10881,0.49972,2.55297,0.000,0.000,31.0,37.64197,7.38082
1788633511.616,1331,5.09740,0.49747,2.53578,0.000,0.000,31.0,37.66733,7.38580
1788633511.626,1332,5.10082,0.50111,2.55610,0.000,0.000,31.0,37.69289,7.39081
1788633511.636,1333,5.09243,0.49458,2.51861,0.000,0.000,31.0,37.71808,7.39575
1788633511.646,1334,5.09908,0.48937,2.49536,0.000,0.000,31.0,37.74303,7.40065
1788633511.656,1335,5.10483,0.50243,2.56481,0.000,0.000,31.0,37.76868,7.40567
1788633511.666,1336,5.09712,0.49307,2.51324,0.000,0.000,31.0,37.79381,7.41060
1788633511.676,1337,5.08876,0.50106,2.54979,0.000,0.000,31.0,37.81931,7.41561
1788633511.686,1338,5.09622,0.48058,2.44914,0.000,0.000,31.0,37.84380,7.42042
1788633511.696,1339,5.10106,0.50001,2.55059,0.000,0.000,31.0,37.86931,7.42542
1788633511.706,1340,5.10255,0.46620,2.37881,0.000,0.000,31.0,37.89309,7.43008
1788633511.716,1341,5.10028,0.48876,2.49279,0.000,0.000,31.0,37.91802,7.43497
1788633511.726,1342,5.09923,0.48691,2.48286,0.000,0.000,31.0,37.94285,7.43984
1788633511.736,1343,5.09963,0.50461,2.57332,0.000,0.000,31.0,37.96858,7.44488
1788633511.746,1344,5.09246,0.48801,2.48516,0.000,0.000,31.0,37.99344,7.44977
1788633511.756,1345,5.09815,0.49969,2.54749,0.000,0.000,31.0,38.01891,7.45476
1788633511.766,1346,5.10199,0.48929,2.49634,0.000,0.000,31.0,38.04387,7.45965
1788633511.776,1347,5.10081,0.50117,2.55636,0.000,0.000,31.0,38.06944,7.46467
1788633511.786,1348,5.09181,0.49035,2.49676,0.000,0.000,31.0,38.09441,7.46957
1788633511.796,1349,5.10013,0.50376,2.56923,0.000,0.000,31.0,38.12010,7.47461
1788633511.806,1350,5.09125,0.50073,2.54936,0.000,0.000,31.0,38.14559,7.47961
1788633511.816,1351,5.09483,0.49195,2.50641,0.000,0.000,31.0,38.17066,7.48453
1788633511.826,1352,5.09255,0.48656,2.47782,0.000,0.000,31.0,38.19543,7.48940
1788633511.836,1353,5.10055,0.49268,2.51295,0.000,0.000,31.0,38.22056,7.49433
1788633511.846,1354,5.10591,0.48164,2.45922,0.000,0.000,31.0,38.24516,7.49914
1788633511.856,1355,5.10489,0.47939,2.44725,0.000,0.000,31.0,38.26963,7.50394
1788633511.866,1356,5.09143,0.49224,2.50621,0.000,0.000,31.0,38.29469,7.50886
1788633511.876,1357,5.11306,0.48354,2.47236,0.000,0.000,31.0,38.31941,7.51369
1788633511.886,1358,5.09767,0.47741,2.43367,0.000,0.000,31.0,38.34375,7.51847
1788633511.896,1359,5.09438,0.48104,2.45061,0.000,0.000,31.0,38.36826,7.52328
1788633511.906,1360,5.10617,0.49793,2.54250,0.000,0.000,31.0,38.39368,7.52826
1788633511.916,1361,5.10549,0.46624,2.38039,0.000,0.000,31.0,38.41749,7.53292
1788633511.926,1362,5.08683,0.48553,2.46983,0.000,0.000,31.0,38.44218,7.53778
1788633511.936,1363,5.09947,0.50880,2.59461,0.000,0.000,31.0,38.46813,7.54286
1788633511.946,1364,5.09651,0.47914,2.44195,0.000,0.000,31.0,38.49255,7.54766
1788633511.956,1365,5.10091,0.48086,2.45283,0.000,0.000,31.0,38.51708,7.55246
1788633511.966,1366,5.10541,0.47077,2.40348,0.000,0.000,31.0,38.54111,7.55717
1788633511.976,1367,5.09757,0.48680,2.48150,0.000,0.000,31.0,38.56593,7.56204
1788633511.986,1368,5.10125,0.50033,2.55231,0.000,0.000,31.0,38.59145,7.56704
1788633511.996,1369,5.10067,0.48676,2.48281,0.000,0.000,31.0,38.61628,7.57191
1788633512.006,1370,5.10444,0.49105,2.50653,0.000,0.000,31.0,38.64134,7.57682
1788633512.016,1371,5.10490,0.47992,2.44995,0.000,0.000,31.0,38.66584,7.58162
1788633512.026,1372,5.10771,0.49958,2.55172,0.000,0.000,31.0,38.69136,7.58662
1788633512.036,1373,5.10003,0.48648,2.48108,0.000,0.000,31.0,38.71617,7.59148
1788633512.046,1374,5.10701,0.50853,2.59706,0.000,0.000,31.0,38.74214,7.59657
1788633512.056,1375,5.10144,0.50395,2.57089,0.000,0.000,31.0,38.76785,7.60161
1788633512.066,1376,5.10657,0.49572,2.53144,0.000,0.000,31.0,38.79316,7.60656
1788633512.076,1377,5.09913,0.51215,2.61154,0.000,0.000,31.0,38.81928,7.61169
1788633512.086,1378,5.10204,0.48038,2.45094,0.000,0.000,31.0,38.84379,7.61649
1788633512.096,1379,5.10522,0.48711,2.48678,0.000,0.000,31.0,38.86866,7.62136
1788633512.106,1380,5.09964,0.49286,2.51341,0.000,0.000,31.0,38.89379,7.62629
1788633512.116,1381,5.10141,0.46940,2.39462,0.000,0.000,31.0,38.91774,7.63098
1788633512.126,1382,5.10155,0.49388,2.51953,0.000,0.000,31.0,38.94293,7.63592
1788633512.136,1383,5.09626,0.49372,2.51614,0.000,0.000,31.0,38.96809,7.64086
1788633512.146,1384,5.09595,0.49305,2.51257,0.000,0.000,31.0,38.99322,7.64579
1788633512.156,1385,5.10187,0.50779,2.59067,0.000,0.000,31.0,39.01913,7.65087
1788633512.166,1386,5.10484,0.48437,2.47265,0.000,0.000,31.0,39.04385,7.65571
1788633512.176,1387,5.10266,0.50316,2.56746,0.000,0.000,31.0,39.06953,7.66074
1788633512.186,1388,5.09690,0.49378,2.51677,0.000,0.000,31.0,39.09470,7.66568
1788633512.196,1389,5.09711,0.50317,2.56470,0.000,0.000,31.0,39.12034,7.67071
1788633512.206,1390,5.09899,0.48394,2.46760,0.000,0.000,31.0,39.14502,7.67555
1788633512.216,1391,5.09631,0.49789,2.53738,0.000,0.000,31.0,39.17039,7.68053
1788633512.226,1392,5.10302,0.51145,2.60996,0.000,0.000,31.0,39.19649,7.68564
1788633512.236,1393,5.10307,0.48434,2.47163,0.000,0.000,31.0,39.22121,7.69049
1788633512.246,1394,5.10046,0.49253,2.51212,0.000,0.000,31.0,39.24633,7.69541
1788633512.256,1395,5.10273,0.50919,2.59824,0.000,0.000,31.0,39.27231,7.70051
1788633512.266,1396,5.09584,0.49805,2.53800,0.000,0.000,31.0,39.29769,7.70549
1788633512.276,1397,5.10134,0.49475,2.52389,0.000,0.000,31.0,39.32293,7.71043
1788633512.286,1398,5.09792,0.50230,2.56068,0.000,0.000,31.0,39.34854,7.71546
1788633512.296,1399,5.09808,0.49149,2.50565,0.000,0.000,31.0,39.37359,7.72037
1788633512.306,1400,5.10346,0.50543,2.57944,0.000,0.000,31.0,39.39939,7.72543
1788633512.316,1401,5.10617,0.50316,2.56922,0.000,0.000,31.0,39.42508,7.73046
1788633512.326,1402,5.09787,0.49997,2.54880,0.000,0.000,31.0,39.45057,7.73546
1788633512.336,1403,5.10526,0.50137,2.55960,0.000,0.000,31.0,39.47616,7.74047
1788633512.346,1404,5.10197,0.47911,2.44441,0.000,0.000,31.0,39.50061,7.74526
1788633512.356,1405,5.09597,0.49990,2.54750,0.000,0.000,31.0,39.52608,7.75026
1788633512.366,1406,5.10368,0.49595,2.53119,0.000,0.000,31.0,39.55140,7.75522
1788633512.376,1407,5.09515,0.49755,2.53507,0.000,0.000,31.0,39.57675,7.76020
1788633512.386,1408,5.10289,0.50010,2.55194,0.000,0.000,31.0,39.60227,7.76520
1788633512.396,1409,5.10225,0.50964,2.60033,0.000,0.000,31.0,39.62827,7.77029
1788633512.406,1410,5.10808,0.48961,2.50096,0.000,0.000,31.0,39.65328,7.77519
1788633512.416,1411,5.09964,0.51110,2.60640,0.000,0.000,31.0,39.67934,7.78030
1788633512.426,1412,5.09921,0.48173,2.45645,0.000,0.000,31.0,39.70391,7.78512
1788633512.436,1413,5.09403,0.48686,2.48010,0.000,0.000,31.0,39.72871,7.78999
1788633512.446,1414,5.09798,0.49653,2.53129,0.000,0.000,31.0,39.75402,7.79495
1788633512.456,1415,5.09730,0.48849,2.49000,0.000,0.000,31.0,39.77892,7.79984
1788633512.466,1416,5.10487,0.47568,2.42829,0.000,0.000,31.0,39.80320,7.80459
1788633512.476,1417,5.10307,0.48463,2.47312,0.000,0.000,31.0,39.82794,7.80944
1788633512.486,1418,5.10386,0.48412,2.47086,0.000,0.000,31.0,39.85264,7.81428
1788633512.496,1419,5.10014,0.49562,2.52776,0.000,0.000,31.0,39.87792,7.81924
1788633512.506,1420,5.09233,0.49004,2.49545,0.000,0.000,31.0,39.90288,7.82414
1788633512.516,1421,5.09778,0.48735,2.48440,0.000,0.000,31.0,39.92772,7.82901
1788633512.526,1422,5.10386,0.49831,2.54329,0.000,0.000,31.0,39.95315,7.83399
1788633512.536,1423,5.10026,0.48511,2.47421,0.000,0.000,31.0,39.97790,7.83884
1788633512.546,1424,5.09804,0.50805,2.59008,0.000,0.000,31.0,40.00380,7.84393
1788633512.556,1425,5.09779,0.49460,2.52135,0.000,0.000,31.0,40.02901,7.84887
1788633512.566,1426,5.09238,0.48096,2.44925,0.000,0.000,31.0,40.05350,7.85368
1788633512.576,1427,5.11301,0.47628,2.43524,0.000,0.000,31.0,40.07785,7.85844
1788633512.586,1428,5.10499,0.50409,2.57340,0.000,0.000,31.0,40.10359,7.86348
1788633512.596,1429,5.10300,0.49449,2.52339,0.000,0.000,31.0,40.12882,7.86843
1788633512.606,1430,5.10230,0.49178,2.50920,0.000,0.000,31.0,40.15391,7.87335
1788633512.616,1431,5.09672,0.48702,2.48221,0.000,0.000,31.0,40.17874,7.87822
1788633512.626,1432,5.09184,0.49610,2.52609,0.000,0.000,31.0,40.20400,7.88318
1788633512.636,1433,5.09772,0.50675,2.58325,0.000,0.000,31.0,40.22983,7.88825
1788633512.646,1434,5.09960,0.50273,2.56371,0.000,0.000,31.0,40.25547,7.89327
1788633512.656,1435,5.10090,0.49874,2.54401,0.000,0.000,31.0,40.28091,7.89826
1788633512.666,1436,5.10804,0.46937,2.39758,0.000,0.000,31.0,40.30488,7.90295
1788633512.676,1437,5.10189,0.48317,2.46509,0.000,0.000,31.0,40.32953,7.90779
1788633512.686,1438,5.08931,0.49801,2.53454,0.000,0.000,31.0,40.35488,7.91277
1788633512.696,1439,5.10407,0.51620,2.63474,0.000,0.000,31.0,40.38123,7.91793
1788633512.706,1440,5.08372,0.48621,2.47177,0.000,0.000,31.0,40.40594,7.92279
1788633512.716,1441,5.09950,0.48951,2.49628,0.000,0.000,31.0,40.43091,7.92769
1788633512.726,1442,5.09677,0.48744,2.48439,0.000,0.000,31.0,40.45575,7.93256
1788633512.736,1443,5.09916,0.51296,2.61566,0.000,0.000,31.0,40.48191,7.93769
1788633512.746,1444,5.09397,0.50066,2.55034,0.000,0.000,31.0,40.50741,7.94270
1788633512.756,1445,5.11143,0.48862,2.49756,0.000,0.000,31.0,40.53239,7.94758
1788633512.766,1446,5.09364,0.49694,2.53123,0.000,0.000,31.0,40.55770,7.95255
1788633512.776,1447,5.10293,0.49303,2.51588,0.000,0.000,31.0,40.58286,7.95748
